data_path,target_path,room_corners,room_absorption,room_mics,room_source
/home/eriklarsson/rirnet/peaks_GAN/database/data/252_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/252_p.npy,"[[15.821524  15.821524   5.1343937  5.1343937  0.         0.
  15.12769   15.12769   15.12769   15.821524 ]
 [16.333788  20.722992  20.722992  17.713669  17.713669   0.
   0.        16.333788  16.333788  16.333788 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.8079011]]","[0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601
 0.2442601 0.2442601 0.2442601]",[11.664349    1.43556798  0.65311594],[8.95599952 5.71951134 1.35880864]
/home/eriklarsson/rirnet/peaks_GAN/database/data/253_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/253_p.npy,"[[15.821524  15.821524   5.1343937  5.1343937  0.         0.
  15.12769   15.12769   15.12769   15.821524 ]
 [16.333788  20.722992  20.722992  17.713669  17.713669   0.
   0.        16.333788  16.333788  16.333788 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.8079011]]","[0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601
 0.2442601 0.2442601 0.2442601]",[13.08322376  6.94496473  2.72289518],[8.95599952 5.71951134 1.35880864]
/home/eriklarsson/rirnet/peaks_GAN/database/data/254_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/254_p.npy,"[[15.821524  15.821524   5.1343937  5.1343937  0.         0.
  15.12769   15.12769   15.12769   15.821524 ]
 [16.333788  20.722992  20.722992  17.713669  17.713669   0.
   0.        16.333788  16.333788  16.333788 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.8079011]]","[0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601
 0.2442601 0.2442601 0.2442601]",[2.57760674 2.57442282 1.38878402],[8.95599952 5.71951134 1.35880864]
/home/eriklarsson/rirnet/peaks_GAN/database/data/255_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/255_p.npy,"[[15.821524  15.821524   5.1343937  5.1343937  0.         0.
  15.12769   15.12769   15.12769   15.821524 ]
 [16.333788  20.722992  20.722992  17.713669  17.713669   0.
   0.        16.333788  16.333788  16.333788 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.8079011]]","[0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601
 0.2442601 0.2442601 0.2442601]",[ 9.06152109 17.42313255  2.46406824],[8.95599952 5.71951134 1.35880864]
/home/eriklarsson/rirnet/peaks_GAN/database/data/256_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/256_p.npy,"[[15.821524  15.821524   5.1343937  5.1343937  0.         0.
  15.12769   15.12769   15.12769   15.821524 ]
 [16.333788  20.722992  20.722992  17.713669  17.713669   0.
   0.        16.333788  16.333788  16.333788 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.8079011]]","[0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601
 0.2442601 0.2442601 0.2442601]",[ 7.30084085 16.04986777  3.1498107 ],[8.95599952 5.71951134 1.35880864]
/home/eriklarsson/rirnet/peaks_GAN/database/data/257_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/257_p.npy,"[[15.821524  15.821524   5.1343937  5.1343937  0.         0.
  15.12769   15.12769   15.12769   15.821524 ]
 [16.333788  20.722992  20.722992  17.713669  17.713669   0.
   0.        16.333788  16.333788  16.333788 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.8079011]]","[0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601
 0.2442601 0.2442601 0.2442601]",[9.34182972 7.8174209  1.16025532],[8.95599952 5.71951134 1.35880864]
/home/eriklarsson/rirnet/peaks_GAN/database/data/258_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/258_p.npy,"[[15.821524  15.821524   5.1343937  5.1343937  0.         0.
  15.12769   15.12769   15.12769   15.821524 ]
 [16.333788  20.722992  20.722992  17.713669  17.713669   0.
   0.        16.333788  16.333788  16.333788 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.8079011]]","[0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601
 0.2442601 0.2442601 0.2442601]",[2.05592626 1.63581367 2.53166213],[8.95599952 5.71951134 1.35880864]
/home/eriklarsson/rirnet/peaks_GAN/database/data/259_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/259_p.npy,"[[15.821524  15.821524   5.1343937  5.1343937  0.         0.
  15.12769   15.12769   15.12769   15.821524 ]
 [16.333788  20.722992  20.722992  17.713669  17.713669   0.
   0.        16.333788  16.333788  16.333788 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.8079011]]","[0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601 0.2442601
 0.2442601 0.2442601 0.2442601]",[3.53229021 3.60600621 2.28504768],[8.95599952 5.71951134 1.35880864]
/home/eriklarsson/rirnet/peaks_GAN/database/data/260_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/260_p.npy,"[[ 2.5001307  2.5001307  0.         0.         8.03192    8.03192
   8.03192    2.5001307]
 [ 3.4809406 10.364947  10.364947   0.         0.         3.4809406
   3.4809406  3.4809406]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.7747242]]","[0.57953806 0.57953806 0.57953806 0.57953806 0.57953806 0.57953806
 0.57953806 0.57953806]",[3.93553579 1.23530102 1.4782114 ],[5.82981517 2.76853341 0.91407076]
/home/eriklarsson/rirnet/peaks_GAN/database/data/261_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/261_p.npy,"[[ 2.5001307  2.5001307  0.         0.         8.03192    8.03192
   8.03192    2.5001307]
 [ 3.4809406 10.364947  10.364947   0.         0.         3.4809406
   3.4809406  3.4809406]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.7747242]]","[0.57953806 0.57953806 0.57953806 0.57953806 0.57953806 0.57953806
 0.57953806 0.57953806]",[3.26357868 0.88729467 0.79205905],[5.82981517 2.76853341 0.91407076]
/home/eriklarsson/rirnet/peaks_GAN/database/data/262_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/262_p.npy,"[[ 2.5001307  2.5001307  0.         0.         8.03192    8.03192
   8.03192    2.5001307]
 [ 3.4809406 10.364947  10.364947   0.         0.         3.4809406
   3.4809406  3.4809406]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.7747242]]","[0.57953806 0.57953806 0.57953806 0.57953806 0.57953806 0.57953806
 0.57953806 0.57953806]",[0.651811   0.78309978 0.78808701],[5.82981517 2.76853341 0.91407076]
/home/eriklarsson/rirnet/peaks_GAN/database/data/263_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/263_p.npy,"[[ 2.5001307  2.5001307  0.         0.         8.03192    8.03192
   8.03192    2.5001307]
 [ 3.4809406 10.364947  10.364947   0.         0.         3.4809406
   3.4809406  3.4809406]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.7747242]]","[0.57953806 0.57953806 0.57953806 0.57953806 0.57953806 0.57953806
 0.57953806 0.57953806]",[2.22277575 1.40005959 2.2608842 ],[5.82981517 2.76853341 0.91407076]
/home/eriklarsson/rirnet/peaks_GAN/database/data/264_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/264_p.npy,"[[ 2.5001307  2.5001307  0.         0.         8.03192    8.03192
   8.03192    2.5001307]
 [ 3.4809406 10.364947  10.364947   0.         0.         3.4809406
   3.4809406  3.4809406]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.7747242]]","[0.57953806 0.57953806 0.57953806 0.57953806 0.57953806 0.57953806
 0.57953806 0.57953806]",[1.35320095 7.05124367 2.43619146],[5.82981517 2.76853341 0.91407076]
/home/eriklarsson/rirnet/peaks_GAN/database/data/265_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/265_p.npy,"[[ 2.5001307  2.5001307  0.         0.         8.03192    8.03192
   8.03192    2.5001307]
 [ 3.4809406 10.364947  10.364947   0.         0.         3.4809406
   3.4809406  3.4809406]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.7747242]]","[0.57953806 0.57953806 0.57953806 0.57953806 0.57953806 0.57953806
 0.57953806 0.57953806]",[0.79313543 6.73966004 1.43895081],[5.82981517 2.76853341 0.91407076]
/home/eriklarsson/rirnet/peaks_GAN/database/data/266_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/266_p.npy,"[[ 2.5001307  2.5001307  0.         0.         8.03192    8.03192
   8.03192    2.5001307]
 [ 3.4809406 10.364947  10.364947   0.         0.         3.4809406
   3.4809406  3.4809406]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.7747242]]","[0.57953806 0.57953806 0.57953806 0.57953806 0.57953806 0.57953806
 0.57953806 0.57953806]",[3.14326007 1.65446037 1.37266178],[5.82981517 2.76853341 0.91407076]
/home/eriklarsson/rirnet/peaks_GAN/database/data/267_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/267_p.npy,"[[ 2.5001307  2.5001307  0.         0.         8.03192    8.03192
   8.03192    2.5001307]
 [ 3.4809406 10.364947  10.364947   0.         0.         3.4809406
   3.4809406  3.4809406]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.7747242]]","[0.57953806 0.57953806 0.57953806 0.57953806 0.57953806 0.57953806
 0.57953806 0.57953806]",[2.14418627 1.16983985 2.26138159],[5.82981517 2.76853341 0.91407076]
/home/eriklarsson/rirnet/peaks_GAN/database/data/268_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/268_p.npy,"[[ 2.5001307  2.5001307  0.         0.         8.03192    8.03192
   8.03192    2.5001307]
 [ 3.4809406 10.364947  10.364947   0.         0.         3.4809406
   3.4809406  3.4809406]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.7747242]]","[0.57953806 0.57953806 0.57953806 0.57953806 0.57953806 0.57953806
 0.57953806 0.57953806]",[1.67337811 7.36955141 2.06983132],[5.82981517 2.76853341 0.91407076]
/home/eriklarsson/rirnet/peaks_GAN/database/data/269_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/269_p.npy,"[[ 2.5001307  2.5001307  0.         0.         8.03192    8.03192
   8.03192    2.5001307]
 [ 3.4809406 10.364947  10.364947   0.         0.         3.4809406
   3.4809406  3.4809406]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.7747242]]","[0.57953806 0.57953806 0.57953806 0.57953806 0.57953806 0.57953806
 0.57953806 0.57953806]",[1.13543641 5.44177633 1.42855093],[5.82981517 2.76853341 0.91407076]
/home/eriklarsson/rirnet/peaks_GAN/database/data/270_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/270_p.npy,"[[ 7.026784   2.948754   2.948754   0.         0.        12.058826
  12.058826   7.026784   7.026784   7.026784 ]
 [ 3.5370705  3.5370705  6.664289   6.664289   0.         0.
   6.664289   6.664289   6.664289   3.5370705]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.1063747]]","[0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845
 0.7568845 0.7568845 0.7568845]",[0.62782907 4.89056709 1.54798085],[6.02704759 2.0767067  1.4948739 ]
/home/eriklarsson/rirnet/peaks_GAN/database/data/271_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/271_p.npy,"[[ 7.026784   2.948754   2.948754   0.         0.        12.058826
  12.058826   7.026784   7.026784   7.026784 ]
 [ 3.5370705  3.5370705  6.664289   6.664289   0.         0.
   6.664289   6.664289   6.664289   3.5370705]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.1063747]]","[0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845
 0.7568845 0.7568845 0.7568845]",[8.60076562 1.96292235 0.53941977],[6.02704759 2.0767067  1.4948739 ]
/home/eriklarsson/rirnet/peaks_GAN/database/data/272_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/272_p.npy,"[[ 7.026784   2.948754   2.948754   0.         0.        12.058826
  12.058826   7.026784   7.026784   7.026784 ]
 [ 3.5370705  3.5370705  6.664289   6.664289   0.         0.
   6.664289   6.664289   6.664289   3.5370705]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.1063747]]","[0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845
 0.7568845 0.7568845 0.7568845]",[1.49031612 3.89084684 1.4793516 ],[6.02704759 2.0767067  1.4948739 ]
/home/eriklarsson/rirnet/peaks_GAN/database/data/273_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/273_p.npy,"[[ 7.026784   2.948754   2.948754   0.         0.        12.058826
  12.058826   7.026784   7.026784   7.026784 ]
 [ 3.5370705  3.5370705  6.664289   6.664289   0.         0.
   6.664289   6.664289   6.664289   3.5370705]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.1063747]]","[0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845
 0.7568845 0.7568845 0.7568845]",[1.36526997 4.15707602 1.59486921],[6.02704759 2.0767067  1.4948739 ]
/home/eriklarsson/rirnet/peaks_GAN/database/data/274_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/274_p.npy,"[[ 7.026784   2.948754   2.948754   0.         0.        12.058826
  12.058826   7.026784   7.026784   7.026784 ]
 [ 3.5370705  3.5370705  6.664289   6.664289   0.         0.
   6.664289   6.664289   6.664289   3.5370705]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.1063747]]","[0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845
 0.7568845 0.7568845 0.7568845]",[0.66462876 4.39985984 0.53763648],[6.02704759 2.0767067  1.4948739 ]
/home/eriklarsson/rirnet/peaks_GAN/database/data/275_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/275_p.npy,"[[ 7.026784   2.948754   2.948754   0.         0.        12.058826
  12.058826   7.026784   7.026784   7.026784 ]
 [ 3.5370705  3.5370705  6.664289   6.664289   0.         0.
   6.664289   6.664289   6.664289   3.5370705]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.1063747]]","[0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845
 0.7568845 0.7568845 0.7568845]",[8.60699032 6.05793906 1.27851385],[6.02704759 2.0767067  1.4948739 ]
/home/eriklarsson/rirnet/peaks_GAN/database/data/276_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/276_p.npy,"[[ 7.026784   2.948754   2.948754   0.         0.        12.058826
  12.058826   7.026784   7.026784   7.026784 ]
 [ 3.5370705  3.5370705  6.664289   6.664289   0.         0.
   6.664289   6.664289   6.664289   3.5370705]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.1063747]]","[0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845
 0.7568845 0.7568845 0.7568845]",[9.88063108 3.30944131 0.62109981],[6.02704759 2.0767067  1.4948739 ]
/home/eriklarsson/rirnet/peaks_GAN/database/data/277_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/277_p.npy,"[[ 7.026784   2.948754   2.948754   0.         0.        12.058826
  12.058826   7.026784   7.026784   7.026784 ]
 [ 3.5370705  3.5370705  6.664289   6.664289   0.         0.
   6.664289   6.664289   6.664289   3.5370705]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.1063747]]","[0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845
 0.7568845 0.7568845 0.7568845]",[10.03257095  5.17862981  1.10808815],[6.02704759 2.0767067  1.4948739 ]
/home/eriklarsson/rirnet/peaks_GAN/database/data/278_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/278_p.npy,"[[ 7.026784   2.948754   2.948754   0.         0.        12.058826
  12.058826   7.026784   7.026784   7.026784 ]
 [ 3.5370705  3.5370705  6.664289   6.664289   0.         0.
   6.664289   6.664289   6.664289   3.5370705]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.1063747]]","[0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845
 0.7568845 0.7568845 0.7568845]",[7.71775779 5.05707176 1.0475061 ],[6.02704759 2.0767067  1.4948739 ]
/home/eriklarsson/rirnet/peaks_GAN/database/data/279_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/279_p.npy,"[[ 7.026784   2.948754   2.948754   0.         0.        12.058826
  12.058826   7.026784   7.026784   7.026784 ]
 [ 3.5370705  3.5370705  6.664289   6.664289   0.         0.
   6.664289   6.664289   6.664289   3.5370705]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.1063747]]","[0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845 0.7568845
 0.7568845 0.7568845 0.7568845]",[8.86485048 3.78721176 0.78998237],[6.02704759 2.0767067  1.4948739 ]
/home/eriklarsson/rirnet/peaks_GAN/database/data/280_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/280_p.npy,"[[ 2.7044659  2.7044659  0.         0.         6.768045   6.768045
   6.768045   2.7044659]
 [ 9.37838   16.154331  16.154331   0.         0.         9.37838
   9.37838    9.37838  ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2589362]]","[0.52594355 0.52594355 0.52594355 0.52594355 0.52594355 0.52594355
 0.52594355 0.52594355]",[1.70554066 3.86458918 0.95702284],[1.64170133 2.52063191 1.84723391]
/home/eriklarsson/rirnet/peaks_GAN/database/data/281_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/281_p.npy,"[[ 2.7044659  2.7044659  0.         0.         6.768045   6.768045
   6.768045   2.7044659]
 [ 9.37838   16.154331  16.154331   0.         0.         9.37838
   9.37838    9.37838  ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2589362]]","[0.52594355 0.52594355 0.52594355 0.52594355 0.52594355 0.52594355
 0.52594355 0.52594355]",[3.30176416 6.54108841 2.61635985],[1.64170133 2.52063191 1.84723391]
/home/eriklarsson/rirnet/peaks_GAN/database/data/282_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/282_p.npy,"[[ 2.7044659  2.7044659  0.         0.         6.768045   6.768045
   6.768045   2.7044659]
 [ 9.37838   16.154331  16.154331   0.         0.         9.37838
   9.37838    9.37838  ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2589362]]","[0.52594355 0.52594355 0.52594355 0.52594355 0.52594355 0.52594355
 0.52594355 0.52594355]",[ 0.81479785 11.75112812  1.91375903],[1.64170133 2.52063191 1.84723391]
/home/eriklarsson/rirnet/peaks_GAN/database/data/283_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/283_p.npy,"[[ 2.7044659  2.7044659  0.         0.         6.768045   6.768045
   6.768045   2.7044659]
 [ 9.37838   16.154331  16.154331   0.         0.         9.37838
   9.37838    9.37838  ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2589362]]","[0.52594355 0.52594355 0.52594355 0.52594355 0.52594355 0.52594355
 0.52594355 0.52594355]",[1.25937156 6.93970632 2.70273831],[1.64170133 2.52063191 1.84723391]
/home/eriklarsson/rirnet/peaks_GAN/database/data/284_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/284_p.npy,"[[ 2.7044659  2.7044659  0.         0.         6.768045   6.768045
   6.768045   2.7044659]
 [ 9.37838   16.154331  16.154331   0.         0.         9.37838
   9.37838    9.37838  ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2589362]]","[0.52594355 0.52594355 0.52594355 0.52594355 0.52594355 0.52594355
 0.52594355 0.52594355]",[ 0.69406189 13.35010025  2.29712963],[1.64170133 2.52063191 1.84723391]
/home/eriklarsson/rirnet/peaks_GAN/database/data/285_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/285_p.npy,"[[ 2.7044659  2.7044659  0.         0.         6.768045   6.768045
   6.768045   2.7044659]
 [ 9.37838   16.154331  16.154331   0.         0.         9.37838
   9.37838    9.37838  ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2589362]]","[0.52594355 0.52594355 0.52594355 0.52594355 0.52594355 0.52594355
 0.52594355 0.52594355]",[3.67369064 4.43250554 1.29728662],[1.64170133 2.52063191 1.84723391]
/home/eriklarsson/rirnet/peaks_GAN/database/data/286_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/286_p.npy,"[[ 2.7044659  2.7044659  0.         0.         6.768045   6.768045
   6.768045   2.7044659]
 [ 9.37838   16.154331  16.154331   0.         0.         9.37838
   9.37838    9.37838  ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2589362]]","[0.52594355 0.52594355 0.52594355 0.52594355 0.52594355 0.52594355
 0.52594355 0.52594355]",[5.90522605 3.32963077 1.32995498],[1.64170133 2.52063191 1.84723391]
/home/eriklarsson/rirnet/peaks_GAN/database/data/287_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/287_p.npy,"[[ 2.7044659  2.7044659  0.         0.         6.768045   6.768045
   6.768045   2.7044659]
 [ 9.37838   16.154331  16.154331   0.         0.         9.37838
   9.37838    9.37838  ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2589362]]","[0.52594355 0.52594355 0.52594355 0.52594355 0.52594355 0.52594355
 0.52594355 0.52594355]",[5.35450657 1.89064001 1.7470615 ],[1.64170133 2.52063191 1.84723391]
/home/eriklarsson/rirnet/peaks_GAN/database/data/288_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/288_p.npy,"[[ 2.7044659  2.7044659  0.         0.         6.768045   6.768045
   6.768045   2.7044659]
 [ 9.37838   16.154331  16.154331   0.         0.         9.37838
   9.37838    9.37838  ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2589362]]","[0.52594355 0.52594355 0.52594355 0.52594355 0.52594355 0.52594355
 0.52594355 0.52594355]",[4.77661045 5.37070204 2.50211858],[1.64170133 2.52063191 1.84723391]
/home/eriklarsson/rirnet/peaks_GAN/database/data/289_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/289_p.npy,"[[ 2.7044659  2.7044659  0.         0.         6.768045   6.768045
   6.768045   2.7044659]
 [ 9.37838   16.154331  16.154331   0.         0.         9.37838
   9.37838    9.37838  ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.2589362]]","[0.52594355 0.52594355 0.52594355 0.52594355 0.52594355 0.52594355
 0.52594355 0.52594355]",[2.48218698 7.20481006 1.28910996],[1.64170133 2.52063191 1.84723391]
/home/eriklarsson/rirnet/peaks_GAN/database/data/290_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/290_p.npy,"[[ 6.7012334  2.4094431  2.4094431  0.         0.        11.848645
  11.848645   6.7012334  6.7012334  6.7012334]
 [ 2.2223945  2.2223945 12.988513  12.988513   0.         0.
  12.988513  12.988513  12.988513   2.2223945]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.080175 ]]","[0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245
 0.1337245 0.1337245 0.1337245]",[8.71047575 2.00376484 1.65524558],[1.26583663 7.89554018 0.58189529]
/home/eriklarsson/rirnet/peaks_GAN/database/data/291_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/291_p.npy,"[[ 6.7012334  2.4094431  2.4094431  0.         0.        11.848645
  11.848645   6.7012334  6.7012334  6.7012334]
 [ 2.2223945  2.2223945 12.988513  12.988513   0.         0.
  12.988513  12.988513  12.988513   2.2223945]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.080175 ]]","[0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245
 0.1337245 0.1337245 0.1337245]",[ 0.59382197 10.15992125  1.16140549],[1.26583663 7.89554018 0.58189529]
/home/eriklarsson/rirnet/peaks_GAN/database/data/292_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/292_p.npy,"[[ 6.7012334  2.4094431  2.4094431  0.         0.        11.848645
  11.848645   6.7012334  6.7012334  6.7012334]
 [ 2.2223945  2.2223945 12.988513  12.988513   0.         0.
  12.988513  12.988513  12.988513   2.2223945]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.080175 ]]","[0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245
 0.1337245 0.1337245 0.1337245]",[9.7721314  9.09664967 1.37621553],[1.26583663 7.89554018 0.58189529]
/home/eriklarsson/rirnet/peaks_GAN/database/data/293_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/293_p.npy,"[[ 6.7012334  2.4094431  2.4094431  0.         0.        11.848645
  11.848645   6.7012334  6.7012334  6.7012334]
 [ 2.2223945  2.2223945 12.988513  12.988513   0.         0.
  12.988513  12.988513  12.988513   2.2223945]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.080175 ]]","[0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245
 0.1337245 0.1337245 0.1337245]",[10.3481926   1.9307481   0.54100121],[1.26583663 7.89554018 0.58189529]
/home/eriklarsson/rirnet/peaks_GAN/database/data/294_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/294_p.npy,"[[ 6.7012334  2.4094431  2.4094431  0.         0.        11.848645
  11.848645   6.7012334  6.7012334  6.7012334]
 [ 2.2223945  2.2223945 12.988513  12.988513   0.         0.
  12.988513  12.988513  12.988513   2.2223945]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.080175 ]]","[0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245
 0.1337245 0.1337245 0.1337245]",[10.33276442 10.62751172  1.05483121],[1.26583663 7.89554018 0.58189529]
/home/eriklarsson/rirnet/peaks_GAN/database/data/295_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/295_p.npy,"[[ 6.7012334  2.4094431  2.4094431  0.         0.        11.848645
  11.848645   6.7012334  6.7012334  6.7012334]
 [ 2.2223945  2.2223945 12.988513  12.988513   0.         0.
  12.988513  12.988513  12.988513   2.2223945]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.080175 ]]","[0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245
 0.1337245 0.1337245 0.1337245]",[6.72987658 1.42069306 2.23786263],[1.26583663 7.89554018 0.58189529]
/home/eriklarsson/rirnet/peaks_GAN/database/data/296_d.npy,/home/eriklarsson/rirnet/peaks_GAN/database/data/296_p.npy,"[[ 6.7012334  2.4094431  2.4094431  0.         0.        11.848645
  11.848645   6.7012334  6.7012334  6.7012334]
 [ 2.2223945  2.2223945 12.988513  12.988513   0.         0.
  12.988513  12.988513  12.988513   2.2223945]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.080175 ]]","[0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245 0.1337245
 0.1337245 0.1337245 0.1337245]",[7.62688417 4.67229315 1.54634569],[1.26583663 7.89554018 0.58189529]
